mac_address,vendor
70:b3:d5,Leica Microsystems Ltd. Shanghai
70:b3:d5,Solid State Disks Ltd
70:b3:d5,RCH Vietnam Limited Liability Company
70:b3:d5,Scanvaegt Systems A/S
70:b3:d5,"Toptech Systems, Inc."
70:b3:d5,"Acouva, Inc."
70:b3:d5,"Suzhou Wansong Electric Co.,Ltd"
70:b3:d5,Nanotok LLC
70:b3:d5,MacGray Services
70:b3:d5,Romteck Australia
70:b3:d5,Romteck Australia
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,Leontech Limited
70:b3:d5,VANTAGE INTEGRATED SECURITY SOLUTIONS PVT LTD
70:b3:d5,Todd Digital Limited
70:b3:d5,JENG IoT BV
70:b3:d5,TXMission Ltd.
70:b3:d5,Technology Link Corporation
70:b3:d5,"Tucsen Photonics Co., Ltd."
70:b3:d5,sensorway
70:b3:d5,KDT Corp.
70:b3:d5,Beijing Yourong Runda Rechnology Development Co.Ltd.
70:b3:d5,R.C. Systems Inc
70:b3:d5,Dalcnet srl
70:b3:d5,AUTOMATICA Y REGULACION S.A.
70:b3:d5,Digital Solutions JSC
70:b3:d5,Oculii
70:b3:d5,DOGA
70:b3:d5,EVCO SPA
70:b3:d5,Forcite Helmet Systems Pty Ltd
70:b3:d5,KRISTECH Krzysztof Kajstura
70:b3:d5,"Songwoo Information & Technology Co., Ltd"
70:b3:d5,Preston Industries dba PolyScience
70:b3:d5,Sorion Electronics ltd
70:b3:d5,Unipower AB
70:b3:d5,Intelligent Security Systems (ISS)
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,Boston Dynamics
70:b3:d5,TIAMA
70:b3:d5,Natav Services Ltd.
70:b3:d5,COTT Electronics
70:b3:d5,VITEC
70:b3:d5,VITEC
70:b3:d5,EA Elektroautomatik GmbH & Co. KG
70:b3:d5,"Beijing Yutian Technology Co., Ltd."
70:b3:d5,"MARINE INSTRUMENTS, S.A."
70:b3:d5,KSE GmbH
70:b3:d5,Edgeware AB
70:b3:d5,MRC Systems GmbH
70:b3:d5,DEUTA-WERKE GmbH
70:b3:d5,COMPAR Computer GmbH
70:b3:d5,Cubitech
70:b3:d5,DAVE SRL
70:b3:d5,Hangzhou Leaper Technology Co. Ltd.
70:b3:d5,Oxford Monitoring Solutions Ltd
70:b3:d5,Heim- & Bürokommunikation Ilmert e.K.
70:b3:d5,GeoSpectrum Technologies Inc
70:b3:d5,Morgan Schaffer Inc.
70:b3:d5,Beijing PanGu Company
70:b3:d5,Sensative AB
70:b3:d5,"Astronomical Research Cameras, Inc."
70:b3:d5,Echogear
70:b3:d5,"WARECUBE,INC"
70:b3:d5,Fath Mechatronics
70:b3:d5,VITEC
70:b3:d5,"Eastone Century Technology Co.,Ltd."
70:b3:d5,RCH ITALIA SPA
70:b3:d5,RCH ITALIA SPA
70:b3:d5,BESO sp. z o.o.
70:b3:d5,Automata Spa
70:b3:d5,digitrol limited
70:b3:d5,INTECH
70:b3:d5,"GREATWALL Infotech Co., Ltd."
70:b3:d5,"YUYAMA MFG Co.,Ltd"
70:b3:d5,NanoSense
70:b3:d5,Tonbo Imaging Pte Ltd
70:b3:d5,ABB
70:b3:d5,EYEDEA
70:b3:d5,Private
70:b3:d5,KJ3 Elektronik AB
70:b3:d5,Orlaco Products B.V.
70:b3:d5,GSI Technology
70:b3:d5,Private
70:b3:d5,Orlaco Products B.V.
70:b3:d5,iGrid T&D
70:b3:d5,Izome
70:b3:d5,Ethical Lighting and Sensor Solutions Limited
70:b3:d5,Divelbiss Corporation
70:b3:d5,TATTILE SRL
70:b3:d5,ATION Corporation
70:b3:d5,MECT SRL
70:b3:d5,"Shenzhen Wesion Technology Co., Ltd"
70:b3:d5,"Power Electronics Espana, S.L."
70:b3:d5,IMP-Computer Systems
70:b3:d5,IMP-TELEKOMUNIKACIJE DOO
70:b3:d5,Grossenbacher Systeme AG
70:b3:d5,Qntra Technology
70:b3:d5,Heroic Technologies Inc.
70:b3:d5,Grupo Epelsa S.L.
70:b3:d5,ZAO ZEO
70:b3:d5,Agrident GmbH
70:b3:d5,MondeF
70:b3:d5,Alere Technologies AS
70:b3:d5,"BIGHOUSE.,INC."
70:b3:d5,LG Electronics
70:b3:d5,Kniggendorf + Kögler Security GmbH
70:b3:d5,812th AITS
70:b3:d5,OOO Alyans
70:b3:d5,ABB S.p.A.
70:b3:d5,"W. H. Leary Co., Inc."
70:b3:d5,Creative Electronics Ltd
70:b3:d5,Plexus
70:b3:d5,WAVES SYSTEM
70:b3:d5,Ruag Defence France SAS
70:b3:d5,"SwineTech, Inc."
70:b3:d5,sohonet ltd
70:b3:d5,Scame Sistemi srl
70:b3:d5,RF Code
70:b3:d5,Audiodo AB
70:b3:d5,EA Elektroautomatik GmbH & Co. KG
70:b3:d5,TruTeq Wireless (Pty) Ltd
70:b3:d5,IPG Photonics Corporation
70:b3:d5,Open System Solutions Limited
70:b3:d5,"YUYAMA MFG Co.,Ltd"
70:b3:d5,Centro de Ingenieria y Desarrollo industrial
70:b3:d5,Coral Telecom Limited
70:b3:d5,Smashtag Ltd
70:b3:d5,David Horn Communications Ltd
70:b3:d5,CRDMDEVEOPPEMENTS
70:b3:d5,Tecnint HTE SRL
70:b3:d5,Ascenix Corporation
70:b3:d5,NAJIN automation
70:b3:d5,Camsat Przemysław Gralak
70:b3:d5,TAALEX Systemtechnik GmbH
70:b3:d5,Foerster-Technik GmbH
70:b3:d5,wallbe GmbH
70:b3:d5,Cardinal Scales Manufacturing Co
70:b3:d5,Vision4ce Ltd
70:b3:d5,Virtual Control Systems Ltd
70:b3:d5,SOREL GmbH Mikroelektronik
70:b3:d5,Energy Wall
70:b3:d5,Potter Electric Signal Co. LLC
70:b3:d5,"CAPTEMP, Lda"
70:b3:d5,DogWatch Inc
70:b3:d5,PSL ELEKTRONİK SANAYİ VE TİCARET A.S.
70:b3:d5,"eze System, Inc."
70:b3:d5,Shengli Financial Software Development
70:b3:d5,Gogo BA
70:b3:d5,"Mighty Cube Co., Ltd."
70:b3:d5,Software Systems Plus
70:b3:d5,Digital Way
70:b3:d5,IoT Routers Limited
70:b3:d5,LSC Lighting Systems (Aust) Pty Ltd
70:b3:d5,"APG Cash Drawer, LLC"
70:b3:d5,EIDOS s.r.l.
70:b3:d5,Ahrens & Birner Company GmbH
70:b3:d5,Daatrics LTD
70:b3:d5,BRS Sistemas Eletrônicos
70:b3:d5,Boffins Technologies AB
70:b3:d5,"Liaoyun Information Technology Co., Ltd."
70:b3:d5,BT9
70:b3:d5,"biosilver .co.,ltd"
70:b3:d5,"Hongin., Ltd"
70:b3:d5,Centum Adetel Group
70:b3:d5,CRUXELL Corp.
70:b3:d5,"Shenzhen Hui Rui Tianyan Technology Co., Ltd."
70:b3:d5,AEV Broadcast Srl
70:b3:d5,Veo Technologies
70:b3:d5,BLUE-SOLUTIONS CANADA INC.
70:b3:d5,Vocality international T/A Cubic
70:b3:d5,CDR SRL
70:b3:d5,SilTerra Malaysia Sdn. Bhd.
70:b3:d5,Dr. Zinngrebe GmbH
70:b3:d5,Lumiplan Duhamel
70:b3:d5,Newshine
70:b3:d5,OS42 UG (haftungsbeschraenkt)
70:b3:d5,csintech
70:b3:d5,Aldridge Electrical Industries
70:b3:d5,alfamation spa
70:b3:d5,Incusense
70:b3:d5,"Onosokki Co.,Ltd"
70:b3:d5,"LEGENDAIRE TECHNOLOGY CO., LTD."
70:b3:d5,"Lexi Devices, Inc."
70:b3:d5,Fidalia Networks Inc
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,Dia-Stron Limited
70:b3:d5,wallbe GmbH
70:b3:d5,"Hanwell Technology Co., Ltd."
70:b3:d5,Amfitech ApS
70:b3:d5,Procon Electronics Pty Ltd
70:b3:d5,TASK SISTEMAS DE COMPUTACAO LTDA
70:b3:d5,"AooGee Controls Co., LTD."
70:b3:d5,FRAKO Kondensatoren und Anlagenbau GmbH
70:b3:d5,Akse srl
70:b3:d5,"LINEAGE POWER PVT LTD.,"
70:b3:d5,INTERNET PROTOCOLO LOGICA SL
70:b3:d5,Ellenex Pty Ltd
70:b3:d5,Blue Access Inc
70:b3:d5,provedo
70:b3:d5,Okolab Srl
70:b3:d5,TEX COMPUTER SRL
70:b3:d5,EN ElectronicNetwork Hamburg GmbH
70:b3:d5,Convergent Design
70:b3:d5,FRS GmbH & Co. KG
70:b3:d5,MSB Elektronik und Gerätebau GmbH
70:b3:d5,Potter Electric Signal Co. LLC
70:b3:d5,DiTEST Fahrzeugdiagnose GmbH
70:b3:d5,Merlin CSI
70:b3:d5,CHRONOMEDIA
70:b3:d5,"SHANGHAI IRISIAN OPTRONICS TECHNOLOGY CO.,LTD."
70:b3:d5,Naval Group
70:b3:d5,EIFFAGE ENERGIE ELECTRONIQUE
70:b3:d5,Telefrank GmbH
70:b3:d5,Orange Tree Technologies Ltd
70:b3:d5,Yukilab
70:b3:d5,SYS TEC electronic GmbH
70:b3:d5,Technica Engineering GmbH
70:b3:d5,SiFive
70:b3:d5,KnowRoaming
70:b3:d5,Pietro Fiorentini
70:b3:d5,Private
70:b3:d5,OnYield Inc Ltd
70:b3:d5,"Hangzhou Woosiyuan Communication Co.,Ltd."
70:b3:d5,ZAO ZEO
70:b3:d5,Roxford
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,Granite River Labs Inc
70:b3:d5,OÜ ELIKO Tehnoloogia Arenduskeskus
70:b3:d5,"Shandong Hospot IOT Technology Co.,Ltd."
70:b3:d5,"Yaham Optoelectronics Co., Ltd"
70:b3:d5,FlowNet LLC
70:b3:d5,HZHY TECHNOLOGY
70:b3:d5,D.E.M. SPA
70:b3:d5,Globalcom Engineering SPA
70:b3:d5,FOSHAN VOHOM
70:b3:d5,Hills Health Solutions
70:b3:d5,Triax A/S
70:b3:d5,Metrum Sweden AB
70:b3:d5,"Quantum Opus, LLC"
70:b3:d5,MatchX GmbH
70:b3:d5,"Avant Technologies, Inc"
70:b3:d5,"SHINWA INDUSTRIES, INC."
70:b3:d5,HEITEC AG
70:b3:d5,Divigraph (Pty) LTD
70:b3:d5,Impulse Automation
70:b3:d5,"MonsoonRF, Inc."
70:b3:d5,Planewave Instruments
70:b3:d5,NESA SRL
70:b3:d5,"ONDEMAND LABORATORY Co., Ltd."
70:b3:d5,MB connect line GmbH Fernwartungssysteme
70:b3:d5,Particle sizing systems
70:b3:d5,FLUDIA
70:b3:d5,"YUYAMA MFG Co.,Ltd"
70:b3:d5,RELISTE Ges.m.b.H.
70:b3:d5,Hagenuk KMT Kabelmesstechnik GmbH
70:b3:d5,"Jiangsu Jinheng  Information Technology Co.,Ltd."
70:b3:d5,"MAMAC Systems, Inc."
70:b3:d5,Ofil USA
70:b3:d5,iTelaSoft Pvt Ltd
70:b3:d5,CE LINK LIMITED
70:b3:d5,Integritech
70:b3:d5,I.E. Sevko A.V.
70:b3:d5,Systems Engineering Arts Pty Ltd
70:b3:d5,"Embedded Arts Co., Ltd."
70:b3:d5,DAVE SRL
70:b3:d5,Movicom LLC
70:b3:d5,Toughdog Security Systems
70:b3:d5,"Stanet Co.,Ltd"
70:b3:d5,FreeFlight Systems
70:b3:d5,"APG Cash Drawer, LLC"
70:b3:d5,Silixa Ltd
70:b3:d5,"ENTEC Electric & Electronic CO., LTD"
70:b3:d5,Turbo Technologies Corporation
70:b3:d5,Ensys srl
70:b3:d5,EFG CZ spol. s r.o.
70:b3:d5,Husty M.Styczen J.Hupert Sp.J.
70:b3:d5,Controlrad
70:b3:d5,Globalcom Engineering SPA
70:b3:d5,Javasparrow Inc.
70:b3:d5,KM OptoElektronik GmbH
70:b3:d5,viZaar industrial imaging AG
70:b3:d5,ic-automation GmbH
70:b3:d5,WOOJIN Inc
70:b3:d5,Neoptix Inc.
70:b3:d5,"Newtouch Electronics (Shanghai) Co.,Ltd."
70:b3:d5,Tecnint HTE SRL
70:b3:d5,Virtuosys Ltd
70:b3:d5,WeVo Tech
70:b3:d5,Sicon srl
70:b3:d5,AML
70:b3:d5,Kranze Technology Solutions
70:b3:d5,LYNX Technik AG
70:b3:d5,Risk Expert sarl
70:b3:d5,Kazan Networks Corporation
70:b3:d5,TELEPLATFORMS
70:b3:d5,SENSO2ME
70:b3:d5,T+A elektroakustik GmbH & Co.KG
70:b3:d5,"NIPPON SEIKI CO., LTD."
70:b3:d5,SEASON DESIGN TECHNOLOGY
70:b3:d5,Advanced Devices SpA
70:b3:d5,SPEECH TECHNOLOGY CENTER LIMITED
70:b3:d5,Iradimed
70:b3:d5,em-tec GmbH
70:b3:d5,"Clover Electronics Technology Co., Ltd."
70:b3:d5,Przemyslowy Instytut Automatyki i Pomiarow
70:b3:d5,HRT
70:b3:d5,"Beijing Zhongyi Yue Tai Technology Co., Ltd"
70:b3:d5,Spark Lasers
70:b3:d5,OOO Microlink-Svyaz
70:b3:d5,Lookman Electroplast Industries Ltd
70:b3:d5,ACEMIS FRANCE
70:b3:d5,"Fischer Block, Inc."
70:b3:d5,Akribis Systems
70:b3:d5,TATA POWER SED
70:b3:d5,Zetechtics Ltd
70:b3:d5,"CONTINENT, Ltd"
70:b3:d5,InnoSenT
70:b3:d5,Arnouse Digital Devices Corp
70:b3:d5,"HANGZHOU HUALAN MICROELECTRONIQUE CO.,LTD"
70:b3:d5,TELL Software Hungaria Kft.
70:b3:d5,Wart-Elektronik
70:b3:d5,Procon automatic systems GmbH
70:b3:d5,Norbit ODM AS
70:b3:d5,Inphi Corporation
70:b3:d5,Gencoa Ltd
70:b3:d5,Gogo BA
70:b3:d5,Data Strategy Limited
70:b3:d5,Quantum Detectors
70:b3:d5,CRDE
70:b3:d5,Stiebel Eltron GmbH
70:b3:d5,Satcube AB
70:b3:d5,Vtron Pty Ltd
70:b3:d5,Hexagon Metrology SAS
70:b3:d5,Macnica Technology
70:b3:d5,MeQ Inc.
70:b3:d5,Welltec Corp.
70:b3:d5,Rugged Science
70:b3:d5,Bresslergroup
70:b3:d5,Combilent
70:b3:d5,"Beijing One City Science & Technology Co., LTD"
70:b3:d5,SHEN ZHEN HUAWANG TECHNOLOGY CO; LTD
70:b3:d5,Savari Inc
70:b3:d5,Mr.Loop
70:b3:d5,CRDE
70:b3:d5,HCH. Kündig & CIE. AG
70:b3:d5,Practical Software Studio LLC
70:b3:d5,"Pullnet Technology,S.L."
70:b3:d5,Mini Solution Co. Ltd.
70:b3:d5,Fläkt Woods AB
70:b3:d5,Sicon srl
70:b3:d5,THEMA
70:b3:d5,Woods Hole Oceanographic Institution
70:b3:d5,HUNTER LIBERTY CORPORATION
70:b3:d5,Brechbuehler AG
70:b3:d5,BuddyGuard GmbH
70:b3:d5,Edgeware AB
70:b3:d5,SinTau SrL
70:b3:d5,Lanmark Controls Inc.
70:b3:d5,Epdm Pty Ltd
70:b3:d5,Solace Systems Inc.
70:b3:d5,Standard Backhaul Communications
70:b3:d5,"Bolide Technology Group, Inc."
70:b3:d5,Sentry360
70:b3:d5,Cosylab d.d.
70:b3:d5,Slot3 GmbH
70:b3:d5,Globalcom Engineering SPA
70:b3:d5,Tecnologix s.r.l.
70:b3:d5,Opgal Optronic Industries
70:b3:d5,Supracon AG
70:b3:d5,Alere Technologies AS
70:b3:d5,Proterra
70:b3:d5,Synics AG
70:b3:d5,Agilack
70:b3:d5,Meridian Technologies Inc
70:b3:d5,Paul Scherrer Institut (PSI)
70:b3:d5,"CMI, Inc."
70:b3:d5,"Beijing DamingWuzhou Science&Technology Co., Ltd."
70:b3:d5,MCQ TECH GmbH
70:b3:d5,Density Inc.
70:b3:d5,IROC AB
70:b3:d5,ProtoPixel SL
70:b3:d5,Trinity College Dublin
70:b3:d5,comtime GmbH
70:b3:d5,HAXE SYSTEME
70:b3:d5,BirdDog Australia
70:b3:d5,"ATOM GIKEN Co.,Ltd."
70:b3:d5,ADE Technology Inc.
70:b3:d5,Husty M.Styczen J.Hupert Sp.J.
70:b3:d5,George Wilson Industries Ltd
70:b3:d5,Get SAT
70:b3:d5,Apantac LLC
70:b3:d5,"Checkbill Co,Ltd."
70:b3:d5,"DWEWOONG ELECTRIC Co., Ltd."
70:b3:d5,MG s.r.l.
70:b3:d5,ZAO ZEO
70:b3:d5,"Infosocket Co., Ltd."
70:b3:d5,HolidayCoro
70:b3:d5,EFENTO T P SZYDŁOWSKI K ZARĘBA SPÓŁKA JAWNA
70:b3:d5,Merten GmbH&CoKG
70:b3:d5,"AndFun Co.,Ltd."
70:b3:d5,Technica Engineering GmbH
70:b3:d5,DAVE SRL
70:b3:d5,LDA audio video profesional S.L.
70:b3:d5,Sensobox GmbH
70:b3:d5,Stesalit Systems Ltd
70:b3:d5,"midBit Technologies, LLC"
70:b3:d5,OMESH CITY GROUP
70:b3:d5,Gamber Johnson-LLC
70:b3:d5,Molekule
70:b3:d5,Seiwa Giken
70:b3:d5,AE Van de Vliet BVBA
70:b3:d5,Acacia Research
70:b3:d5,ALPHA　Corporation
70:b3:d5,ATHREYA INC
70:b3:d5,SYSDEV Srl
70:b3:d5,LECO Corporation
70:b3:d5,SiS Technology
70:b3:d5,Excel Medical Electronics LLC
70:b3:d5,"ChongQing JianTao Technology Co., Ltd."
70:b3:d5,FoodALYT GmbH
70:b3:d5,Exicom Technologies fze
70:b3:d5,TESEC Corporation
70:b3:d5,AERONAUTICAL & GENERAL INSTRUMENTS LTD.
70:b3:d5,oxynet Solutions
70:b3:d5,CAB S.R.L.
70:b3:d5,IDEAL INDUSTRIES Ltd t/a Casella
70:b3:d5,"BeatCraft, Inc."
70:b3:d5,Zumbach Electronic AG
70:b3:d5,"Shanghai EICT Global Service Co., Ltd"
70:b3:d5,Telairity Semiconductor
70:b3:d5,Weltek Technologies Co. Ltd.
70:b3:d5,CCII Systems (Pty) Ltd
70:b3:d5,Neurio Technology Inc.
70:b3:d5,Rohde&Schwarz Topex SA
70:b3:d5,P&S GmbH
70:b3:d5,"Dynamic Connect (Suzhou) Hi-Tech Electronic Co.,Ltd."
70:b3:d5,Eleven Engineering Incorporated
70:b3:d5,CL International
70:b3:d5,Aplex Technology Inc.
70:b3:d5,Emka Technologies
70:b3:d5,Siemens AG
70:b3:d5,Aplex Technology Inc.
70:b3:d5,"MiraeSignal Co., Ltd"
70:b3:d5,Stara S/A Indústria de Implementos Agrícolas
70:b3:d5,BlueMark Innovations BV
70:b3:d5,Östling Marking Systems GmbH
70:b3:d5,Meta-chrom Co. Ltd.
70:b3:d5,xm
70:b3:d5,MART NETWORK SOLUTIONS LTD
70:b3:d5,TextNinja Co.
70:b3:d5,"Micro Trend Automation Co., LTD"
70:b3:d5,Explorer Inc.
70:b3:d5,Sicon srl
70:b3:d5,"Innoflight, Inc."
70:b3:d5,CRDE
70:b3:d5,Discover Video
70:b3:d5,Moog Rekofa  GmbH
70:b3:d5,Electronic Equipment Company Pvt. Ltd.
70:b3:d5,Zebra Elektronik A.S.
70:b3:d5,"Tanaka Information System, LLC."
00:1b:c5,Onnet Technologies and Innovations LLC
70:b3:d5,Jireh Industries Ltd.
70:b3:d5,Aplex Technology Inc.
70:b3:d5,"P4Q ELECTRONICS, S.L."
70:b3:d5,Alligator Communications
70:b3:d5,Preston Industries dba PolyScience
70:b3:d5,Depro Électronique inc
70:b3:d5,Szabo Software & Engineering UK Ltd
70:b3:d5,STC Rainbow Ltd.
70:b3:d5,Cubro Acronet GesmbH
70:b3:d5,VNG Corporation
70:b3:d5,Lumiplan Duhamel
70:b3:d5,The Things Network Foundation
70:b3:d5,Sensapex Oy
70:b3:d5,Ensura Solutions BV
70:b3:d5,GSP Sprachtechnologie GmbH
70:b3:d5,Coester Automação Ltda
70:b3:d5,"Robert Bosch, LLC"
70:b3:d5,Windar Photonics
70:b3:d5,CT Company
70:b3:d5,Cathwell AS
70:b3:d5,Aplex Technology Inc.
70:b3:d5,KST technology
70:b3:d5,SIEMENS AS
70:b3:d5,"NPF Modem, LLC"
70:b3:d5,"SOCIEDAD IBERICA DE CONSTRUCCIONES ELECTRICAS, S.A. (SICE)"
70:b3:d5,Project Service S.a.s.
70:b3:d5,"UPM Technology, Inc"
70:b3:d5,Groupeer Technologies
70:b3:d5,"Seal Shield, LLC"
70:b3:d5,Grupo Epelsa S.L.
70:b3:d5,TATTILE SRL
70:b3:d5,TATTILE SRL
70:b3:d5,PBSI Group Limited
70:b3:d5,Vironova AB
70:b3:d5,5nines
70:b3:d5,Innitive B.V.
70:b3:d5,Al Kamel Systems S.L.
70:b3:d5,XpertSea Solutions inc.
00:1b:c5,ChamSys Ltd
70:b3:d5,Sea Shell Corporation
70:b3:d5,InDiCor
70:b3:d5,Waversa Systems
70:b3:d5,IST Technologies (SHENZHEN) Limited
70:b3:d5,"TDI. Co., LTD"
70:b3:d5,R&D Gran-System-S LLC
70:b3:d5,Triple Play Communications
70:b3:d5,Apator Miitors ApS
70:b3:d5,"North Pole Engineering, Inc."
70:b3:d5,QIAGEN Instruments AG
70:b3:d5,Sadel S.p.A.
70:b3:d5,Medtronic
70:b3:d5,Prisma Telecom Testing Srl
70:b3:d5,Itrinegy Ltd.
70:b3:d5,Fluid Components International
70:b3:d5,TATTILE SRL
70:b3:d5,Solystic
70:b3:d5,Aplex Technology Inc.
70:b3:d5,OTI LTD
70:b3:d5,Critical Link LLC
70:b3:d5,Xsight Systems Ltd.
70:b3:d5,"Mikrotron Mikrocomputer, Digital- und Analogtechnik GmbH"
70:b3:d5,BroadSoft Inc
70:b3:d5,Sigma Connectivity AB
70:b3:d5,Aplex Technology Inc.
70:b3:d5,DETECT Australia
70:b3:d5,"Firehose Labs, Inc."
70:b3:d5,"Fuchu Giken, Inc."
70:b3:d5,"BRNET CO.,LTD."
70:b3:d5,DORLET SAU
70:b3:d5,CT Company
70:b3:d5,vitalcare
70:b3:d5,Temperature@lert
70:b3:d5,Flexim Security Oy
70:b3:d5,Neptec Technologies Corp.
70:b3:d5,"Phyton, Inc. Microsystems and Development Tools"
70:b3:d5,PK Sound
70:b3:d5,Engage Technologies
70:b3:d5,"CheckBill Co,Ltd."
70:b3:d5,Alturna Networks
70:b3:d5,UFATECH LTD
70:b3:d5,Videogenix
70:b3:d5,dieEntwickler Elektronik GmbH
70:b3:d5,Speedifi Inc
70:b3:d5,SD Biosensor
70:b3:d5,Sierra Nevada Corporation
70:b3:d5,StromIdee GmbH
70:b3:d5,Tofino
70:b3:d5,"Rexxam Co.,Ltd."
70:b3:d5,"Techno Mathematical Co.,Ltd"
70:b3:d5,BroadSoft Inc
70:b3:d5,Data Physics Corporation
70:b3:d5,LACE LLC.
70:b3:d5,VEILUX INC.
70:b3:d5,METRONIC APARATURA KONTROLNO - POMIAROWA
70:b3:d5,"WiTagg, Inc"
70:b3:d5,Lazer Safe Pty Ltd
70:b3:d5,"Power Electronics Espana, S.L."
70:b3:d5,PA CONSULTING SERVICES
70:b3:d5,KOMSIS ELEKTRONIK SISTEMLERI SAN. TIC. LTD.STI
70:b3:d5,Thales Nederland BV
70:b3:d5,Parent Power
70:b3:d5,Cityntel OU
70:b3:d5,"DELTA TAU DATA SYSTEMS, INC."
70:b3:d5,JK DEVICE CORPORATION
70:b3:d5,Plazma-T
70:b3:d5,Dalcnet srl
70:b3:d5,Manvish eTech Pvt. Ltd.
70:b3:d5,Nidec Avtron Automation Corp
70:b3:d5,AML
70:b3:d5,"North Star Bestech Co.,"
70:b3:d5,CJSC «INTERSET»
70:b3:d5,"Enovative Networks, Inc."
70:b3:d5,Kwant Controls BV
70:b3:d5,Dataforth Corporation
70:b3:d5,Signal Processing Devices Sweden AB
70:b3:d5,ABB SPA - DMPC
70:b3:d5,Stellwerk GmbH
70:b3:d5,Peek Traffic
70:b3:d5,Communication Technology Ltd.
70:b3:d5,Mistral Solutions Pvt. LTD
70:b3:d5,Hanshin Electronics
70:b3:d5,serva transport systems GmbH
70:b3:d5,"YUYAMA MFG Co.,Ltd"
70:b3:d5,Bentec GmbH Drilling & Oilfield Systems
70:b3:d5,ESII
70:b3:d5,CertUsus GmbH
70:b3:d5,Contineo s.r.o.
70:b3:d5,"Zhejiang Wellsun Electric Meter Co.,Ltd"
70:b3:d5,Gridless Power Corperation
70:b3:d5,"AeroVision Avionics, Inc."
70:b3:d5,DAVE SRL
70:b3:d5,Tieto Sweden AB
70:b3:d5,XAVi Technologies Corp.
70:b3:d5,BroadSoft Inc
70:b3:d5,Teuco Guzzini
70:b3:d5,Innominds Software Private Limited
70:b3:d5,"CRAVIS CO., LIMITED"
70:b3:d5,Elektronik Art
70:b3:d5,Mesh Motion Inc
70:b3:d5,Molekuler Goruntuleme A.S.
70:b3:d5,Nke
70:b3:d5,UNISOR MULTISYSTEMS LTD
70:b3:d5,MEIDEN SYSTEM SOLUTIONS
70:b3:d5,TATTILE SRL
70:b3:d5,Avant Technologies
70:b3:d5,GD Mission Systems
70:b3:d5,Kitron UAB
70:b3:d5,"KYS,INC"
70:b3:d5,SENSEON Corporation
70:b3:d5,inomed Medizintechnik GmbH
70:b3:d5,Fresh Idea Factory BV
70:b3:d5,HMicro Inc
70:b3:d5,BroadSoft Inc
70:b3:d5,RM Michaelides Software & Elektronik GmbH
70:b3:d5,"JungwooEng Co., Ltd"
70:b3:d5,Automata GmbH & Co. KG
70:b3:d5,Martec S.p.A.
70:b3:d5,DiTEST Fahrzeugdiagnose GmbH
70:b3:d5,Esource Srl
70:b3:d5,IBM Research GmbH
70:b3:d5,"Tokyo Communication Equipment MFG Co.,ltd."
70:b3:d5,Robot Pub Group
70:b3:d5,Elsuhd Net Ltd Co.
70:b3:d5,"Simple Works, Inc."
70:b3:d5,AML
70:b3:d5,ePOINT Embedded Computing Limited
70:b3:d5,"Telink Semiconductor CO, Limtied, Taiwan"
70:b3:d5,"LandmarkTech Systems Technology Co.,Ltd."
70:b3:d5,"AeroVision Avionics, Inc."
70:b3:d5,"Qingdao Haitian Weiye Automation Control System Co., Ltd"
70:b3:d5,octoScope
70:b3:d5,"5-D Systems, Inc."
70:b3:d5,Sunrise Systems Electronics Co. Inc.
70:b3:d5,GNF
70:b3:d5,Procon Electronics Pty Ltd
70:b3:d5,Secuinfo Co. Ltd
70:b3:d5,INCAA Computers
70:b3:d5,Intercore GmbH
70:b3:d5,ICP NewTech Ltd
70:b3:d5,"Quasonix, LLC"
70:b3:d5,"Atessa, Inc."
70:b3:d5,GHL Systems Berhad
70:b3:d5,"Exfrontier Co., Ltd."
70:b3:d5,NETA Elektronik AS
70:b3:d5,Farmobile
70:b3:d5,Nautel Limted
70:b3:d5,Olssen
70:b3:d5,"YotaScope Technologies Co., Ltd."
70:b3:d5,WPGSYS Pte Ltd
70:b3:d5,ambiHome GmbH
70:b3:d5,ELOMAC Elektronik GmbH
70:b3:d5,Cari Electronic
70:b3:d5,XV360 Optical Information Systems Ltd.
70:b3:d5,INRADIOS GmbH
70:b3:d5,Wanco Inc
70:b3:d5,Solar Network & Partners
00:1b:c5,inomatic GmbH
00:1b:c5,YESpay International Ltd
00:1b:c5,"Hangzhou Zhiping Technology Co., Ltd."
00:1b:c5,Hettich Benelux
00:1b:c5,ENTE Sp. z o.o.
00:1b:c5,Shenzhen Guang Lian Zhi Tong Limited
00:1b:c5,PREVAC sp. z o.o.
00:1b:c5,Topicon
00:1b:c5,DIWEL
00:1b:c5,TGS Geophysical Company (UK) Limited
00:1b:c5,Momentum Data Systems
00:1b:c5,"Ohio Semitronics, Inc."
00:1b:c5,Kitron GmbH
00:1b:c5,HCS KABLOLAMA SISTEMLERI SAN. ve TIC.A.S.
00:1b:c5,ENSTECH
00:1b:c5,Suretrak Global Pty Ltd
00:1b:c5,Mitsubishi Electric India PVT. LTD
00:1b:c5,"Orbital Systems, Ltd."
00:1b:c5,Certis Technology International Pte Ltd
00:1b:c5,Silicon Controls
